id,category,subcategory,material_name,manufacturer,process,density,yield_strength,uts,elongation,modulus,hardness,thermal_conductivity,C,O,Fe,Cr,Ni,Mo,Mn,Si,Cu,Al,Ti,V,Co,W,Nb,N,P,S,Mg,Zn,Sn,Be,Ta,La,Ce,fatigue_strength,impact_strength,corrosion_resistance,machinability,weldability,heat_treatment,source
M_001958,Polymer,Polymer - ABS (FDM),ABS (Toughened),Generic,Injection Molding,1.05,38.150000000000006,43.6,17.8,2.3,81.75,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,Unknown,Unknown,as-built,Unknown
M_001953,Polymer,Polymer - ABS (FDM),ABS (UV Stabilized),Generic,Injection Molding,1.05,38.150000000000006,43.6,17.8,2.3,81.75,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,Unknown,Unknown,as-built,Unknown
M_001971,Polymer,Polymer - ABS (FDM),ABS-PC (Carbon Filled),Generic,Injection Molding,1.1,38.8,43.65,26.75,2.5,77.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,Unknown,Unknown,as-built,Unknown
M_001976,Polymer,Polymer - ABS (FDM),ABS-PC (Chemical Resistant),Generic,Injection Molding,1.1,39.2,44.1,22.0,2.5,78.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.2,97.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,,,0,Unknown,Unknown,as-built,Unknown
M_001977,Polymer,Polymer - ABS (FDM),ABS-PC (FDA Grade),Generic,Injection Molding,1.1,38.0,42.75,26.25,2.5,76.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,Unknown,Unknown,as-built,Unknown
M_001969,Polymer,Polymer - ABS (FDM),ABS-PC (Flame Retardant),Generic,Injection Molding,1.1,36.4,40.95,25.25,2.5,72.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,Unknown,Unknown,as-built,Unknown
M_001974,Polymer,Polymer - ABS (FDM),ABS-PC (Flexible),Generic,Injection Molding,1.1,43.6,49.05,22.25,2.5,87.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,Unknown,Unknown,as-built,Unknown
M_001970,Polymer,Polymer - ABS (FDM),ABS-PC (Glass Filled),Generic,Injection Molding,1.1,38.0,42.75,26.25,2.5,76.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,Unknown,Unknown,as-built,Unknown
M_001975,Polymer,Polymer - ABS (FDM),ABS-PC (Heat Resistant),Generic,Injection Molding,1.1,38.8,43.65,21.750000000000004,2.5,77.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,Unknown,Unknown,as-built,Unknown
M_001979,Polymer,Polymer - ABS (FDM),ABS-PC (High Flow),Generic,Injection Molding,1.1,37.2,41.85,25.75,2.5,74.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,Unknown,Unknown,as-built,Unknown
M_001967,Polymer,Polymer - ABS (FDM),ABS-PC (Impact Modified),Generic,Injection Molding,1.1,43.6,49.05,27.250000000000004,2.5,87.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,Unknown,Unknown,as-built,Unknown
M_001978,Polymer,Polymer - ABS (FDM),ABS-PC (Medical Grade),Generic,Injection Molding,1.1,38.8,43.65,26.75,2.5,77.6,0.2,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.3,0.05,98.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,Unknown,Unknown,as-built,Unknown
M_001972,Polymer,Polymer - ABS (FDM),ABS-PC (Mineral Filled),Generic,Injection Molding,1.1,36.8,41.4,20.5,2.5,73.60000000000001,0.2,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.3,0.05,98.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,Unknown,Unknown,as-built,Unknown
M_001966,Polymer,Polymer - ABS (FDM),ABS-PC (Reinforced),Generic,Injection Molding,1.1,37.6,42.3,23.5,2.5,75.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,Unknown,Unknown,as-built,Unknown
M_001965,Polymer,Polymer - ABS (FDM),ABS-PC (Standard),Generic,Injection Molding,1.1,36.8,41.4,20.5,2.5,73.60000000000001,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,Unknown,Unknown,as-built,Unknown
M_001973,Polymer,Polymer - ABS (FDM),ABS-PC (Toughened),Generic,Injection Molding,1.1,43.6,49.05,22.25,2.5,87.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,Unknown,Unknown,as-built,Unknown
M_001968,Polymer,Polymer - ABS (FDM),ABS-PC (UV Stabilized),Generic,Injection Molding,1.1,43.6,49.05,22.25,2.5,87.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,Unknown,Unknown,as-built,Unknown
M_002091,Polymer,Polymer - ABS (FDM),PC-ABS (Carbon Filled),Generic,Injection Molding,1.12,43.65,48.5,32.1,2.4,82.45,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,Unknown,Unknown,as-built,Unknown
M_002096,Polymer,Polymer - ABS (FDM),PC-ABS (Chemical Resistant),Generic,Injection Molding,1.12,44.1,49.0,26.4,2.4,83.3,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.2,97.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,,,0,Unknown,Unknown,as-built,Unknown
M_002097,Polymer,Polymer - ABS (FDM),PC-ABS (FDA Grade),Generic,Injection Molding,1.12,42.75,47.5,31.5,2.4,80.75,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,Unknown,Unknown,as-built,Unknown
M_002089,Polymer,Polymer - ABS (FDM),PC-ABS (Flame Retardant),Generic,Injection Molding,1.12,40.95,45.5,30.3,2.4,77.35000000000001,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,Unknown,Unknown,as-built,Unknown
M_002094,Polymer,Polymer - ABS (FDM),PC-ABS (Flexible),Generic,Injection Molding,1.12,49.05,54.50000000000001,26.7,2.4,92.65,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,Unknown,Unknown,as-built,Unknown
M_002090,Polymer,Polymer - ABS (FDM),PC-ABS (Glass Filled),Generic,Injection Molding,1.12,42.75,47.5,31.5,2.4,80.75,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,Unknown,Unknown,as-built,Unknown
M_002095,Polymer,Polymer - ABS (FDM),PC-ABS (Heat Resistant),Generic,Injection Molding,1.12,43.65,48.5,26.1,2.4,82.45,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,Unknown,Unknown,as-built,Unknown
M_002099,Polymer,Polymer - ABS (FDM),PC-ABS (High Flow),Generic,Injection Molding,1.12,41.85,46.5,30.9,2.4,79.05,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,Unknown,Unknown,as-built,Unknown
M_002087,Polymer,Polymer - ABS (FDM),PC-ABS (Impact Modified),Generic,Injection Molding,1.12,49.05,54.50000000000001,32.7,2.4,92.65,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,Unknown,Unknown,as-built,Unknown
M_002098,Polymer,Polymer - ABS (FDM),PC-ABS (Medical Grade),Generic,Injection Molding,1.12,43.65,48.5,32.1,2.4,82.45,0.21,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.3,0.05,98.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,Unknown,Unknown,as-built,Unknown
M_002092,Polymer,Polymer - ABS (FDM),PC-ABS (Mineral Filled),Generic,Injection Molding,1.12,41.4,46.0,24.6,2.4,78.2,0.21,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.3,0.05,98.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,Unknown,Unknown,as-built,Unknown
M_002086,Polymer,Polymer - ABS (FDM),PC-ABS (Reinforced),Generic,Injection Molding,1.12,42.3,47.0,28.200000000000003,2.4,79.9,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,Unknown,Unknown,as-built,Unknown
M_002085,Polymer,Polymer - ABS (FDM),PC-ABS (Standard),Generic,Injection Molding,1.12,41.4,46.0,24.6,2.4,78.2,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,Unknown,Unknown,as-built,Unknown
M_002093,Polymer,Polymer - ABS (FDM),PC-ABS (Toughened),Generic,Injection Molding,1.12,49.05,54.50000000000001,26.7,2.4,92.65,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,Unknown,Unknown,as-built,Unknown
M_002088,Polymer,Polymer - ABS (FDM),PC-ABS (UV Stabilized),Generic,Injection Molding,1.12,49.05,54.50000000000001,26.7,2.4,92.65,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,Unknown,Unknown,as-built,Unknown
M_002346,Polymer,Polymer - Epoxy/Thermoset Resin,Epoxy Resin (Carbon Filled),Generic,Casting,1.2,72.75,77.6,3.21,3.2,92.15,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,Unknown,Unknown,as-built,Unknown
M_002351,Polymer,Polymer - Epoxy/Thermoset Resin,Epoxy Resin (Chemical Resistant),Generic,Casting,1.2,73.5,78.4,2.64,3.2,93.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.2,97.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,,,0,Unknown,Unknown,as-built,Unknown
M_002352,Polymer,Polymer - Epoxy/Thermoset Resin,Epoxy Resin (FDA Grade),Generic,Casting,1.2,71.25,76.0,3.1500000000000004,3.2,90.25,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,Unknown,Unknown,as-built,Unknown
M_002344,Polymer,Polymer - Epoxy/Thermoset Resin,Epoxy Resin (Flame Retardant),Generic,Casting,1.2,68.25,72.8,3.03,3.2,86.45,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,Unknown,Unknown,as-built,Unknown
M_002349,Polymer,Polymer - Epoxy/Thermoset Resin,Epoxy Resin (Flexible),Generic,Casting,1.2,81.75,87.2,2.67,3.2,103.55,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,Unknown,Unknown,as-built,Unknown
M_002345,Polymer,Polymer - Epoxy/Thermoset Resin,Epoxy Resin (Glass Filled),Generic,Casting,1.2,71.25,76.0,3.1500000000000004,3.2,90.25,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,Unknown,Unknown,as-built,Unknown
M_002350,Polymer,Polymer - Epoxy/Thermoset Resin,Epoxy Resin (Heat Resistant),Generic,Casting,1.2,72.75,77.6,2.6100000000000003,3.2,92.15,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,Unknown,Unknown,as-built,Unknown
M_002354,Polymer,Polymer - Epoxy/Thermoset Resin,Epoxy Resin (High Flow),Generic,Casting,1.2,69.75,74.4,3.09,3.2,88.35000000000001,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,Unknown,Unknown,as-built,Unknown
M_002353,Polymer,Polymer - Epoxy/Thermoset Resin,Epoxy Resin (Medical Grade),Generic,Casting,1.2,72.75,77.6,3.21,3.2,92.15,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.2,97.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,,,0,Unknown,Unknown,as-built,Unknown
M_002347,Polymer,Polymer - Epoxy/Thermoset Resin,Epoxy Resin (Mineral Filled),Generic,Casting,1.2,69.0,73.60000000000001,2.46,3.2,87.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.2,97.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,,,0,Unknown,Unknown,as-built,Unknown
M_002341,Polymer,Polymer - Epoxy/Thermoset Resin,Epoxy Resin (Reinforced),Generic,Casting,1.2,70.5,75.2,2.8200000000000003,3.2,89.30000000000001,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,Unknown,Unknown,as-built,Unknown
M_002340,Polymer,Polymer - Epoxy/Thermoset Resin,Epoxy Resin (Standard),Generic,Casting,1.2,69.0,73.60000000000001,2.46,3.2,87.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,Unknown,Unknown,as-built,Unknown
M_002343,Polymer,Polymer - Epoxy/Thermoset Resin,Epoxy Resin (UV Stabilized),Generic,Casting,1.2,81.75,87.2,2.67,3.2,103.55,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,Unknown,Unknown,as-built,Unknown
M_002361,Polymer,Polymer - Epoxy/Thermoset Resin,Polyester Resin (Carbon Filled),Generic,Casting,1.15,63.05,67.89999999999999,2.14,3.0,87.3,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,Unknown,Unknown,as-built,Unknown
M_002366,Polymer,Polymer - Epoxy/Thermoset Resin,Polyester Resin (Chemical Resistant),Generic,Casting,1.15,63.7,68.6,1.76,3.0,88.2,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.2,97.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,,,0,Unknown,Unknown,as-built,Unknown
M_002367,Polymer,Polymer - Epoxy/Thermoset Resin,Polyester Resin (FDA Grade),Generic,Casting,1.15,61.75000000000001,66.5,2.1,3.0,85.5,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,Unknown,Unknown,as-built,Unknown
M_002359,Polymer,Polymer - Epoxy/Thermoset Resin,Polyester Resin (Flame Retardant),Generic,Casting,1.15,59.15,63.7,2.02,3.0,81.9,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,Unknown,Unknown,as-built,Unknown
M_002364,Polymer,Polymer - Epoxy/Thermoset Resin,Polyester Resin (Flexible),Generic,Casting,1.15,70.85000000000001,76.30000000000001,1.78,3.0,98.1,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,Unknown,Unknown,as-built,Unknown
M_002360,Polymer,Polymer - Epoxy/Thermoset Resin,Polyester Resin (Glass Filled),Generic,Casting,1.15,61.75000000000001,66.5,2.1,3.0,85.5,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,Unknown,Unknown,as-built,Unknown
M_002365,Polymer,Polymer - Epoxy/Thermoset Resin,Polyester Resin (Heat Resistant),Generic,Casting,1.15,63.05,67.89999999999999,1.7400000000000002,3.0,87.3,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,Unknown,Unknown,as-built,Unknown
M_002369,Polymer,Polymer - Epoxy/Thermoset Resin,Polyester Resin (High Flow),Generic,Casting,1.15,60.45,65.10000000000001,2.06,3.0,83.7,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,Unknown,Unknown,as-built,Unknown
M_002368,Polymer,Polymer - Epoxy/Thermoset Resin,Polyester Resin (Medical Grade),Generic,Casting,1.15,63.05,67.89999999999999,2.14,3.0,87.3,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.2,97.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,,,0,Unknown,Unknown,as-built,Unknown
M_002362,Polymer,Polymer - Epoxy/Thermoset Resin,Polyester Resin (Mineral Filled),Generic,Casting,1.15,59.8,64.4,1.64,3.0,82.8,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.2,97.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,,,0,Unknown,Unknown,as-built,Unknown
M_002356,Polymer,Polymer - Epoxy/Thermoset Resin,Polyester Resin (Reinforced),Generic,Casting,1.15,61.1,65.8,1.88,3.0,84.60000000000001,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,Unknown,Unknown,as-built,Unknown
M_002355,Polymer,Polymer - Epoxy/Thermoset Resin,Polyester Resin (Standard),Generic,Casting,1.15,59.8,64.4,1.64,3.0,82.8,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,Unknown,Unknown,as-built,Unknown
M_002358,Polymer,Polymer - Epoxy/Thermoset Resin,Polyester Resin (UV Stabilized),Generic,Casting,1.15,70.85000000000001,76.30000000000001,1.78,3.0,98.1,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,Unknown,Unknown,as-built,Unknown
M_002342,Polymer,Polymer - Nylon (FDM/SLS),Epoxy Resin (Impact Modified),Generic,Casting,1.2,81.75,87.2,3.2700000000000005,3.2,103.55,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,Unknown,Unknown,as-built,Unknown
M_002177,Polymer,Polymer - Nylon (FDM/SLS),HDPE (Impact Modified),Generic,Injection Molding,0.96,27.250000000000004,32.7,436.00000000000006,1.0,70.85000000000001,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,Unknown,Unknown,as-built,Unknown
M_002192,Polymer,Polymer - Nylon (FDM/SLS),LDPE (Impact Modified),Generic,Injection Molding,0.92,13.080000000000002,16.35,763.0,0.2,54.50000000000001,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,Unknown,Unknown,as-built,Unknown
M_002016,Polymer,Polymer - Nylon (FDM/SLS),Nylon 6 (Carbon Filled),Generic,Injection Molding,1.14,77.6,87.3,32.1,3.0,87.3,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,Unknown,Unknown,as-built,Unknown
M_002021,Polymer,Polymer - Nylon (FDM/SLS),Nylon 6 (Chemical Resistant),Generic,Injection Molding,1.14,78.4,88.2,26.4,3.0,88.2,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.2,97.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,,,0,Unknown,Unknown,as-built,Unknown
M_002022,Polymer,Polymer - Nylon (FDM/SLS),Nylon 6 (FDA Grade),Generic,Injection Molding,1.14,76.0,85.5,31.5,3.0,85.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,Unknown,Unknown,as-built,Unknown
M_002014,Polymer,Polymer - Nylon (FDM/SLS),Nylon 6 (Flame Retardant),Generic,Injection Molding,1.14,72.8,81.9,30.3,3.0,81.9,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,Unknown,Unknown,as-built,Unknown
M_002019,Polymer,Polymer - Nylon (FDM/SLS),Nylon 6 (Flexible),Generic,Injection Molding,1.14,87.2,98.1,26.7,3.0,98.1,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,Unknown,Unknown,as-built,Unknown
M_002015,Polymer,Polymer - Nylon (FDM/SLS),Nylon 6 (Glass Filled),Generic,Injection Molding,1.14,76.0,85.5,31.5,3.0,85.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,Unknown,Unknown,as-built,Unknown
